Plot,Replicate,Species,Day,Time.Point,Observed.ant.present,observed.ant.removing,sample.of.ant.observed.removing,ant.sample,ant.identification,PheSus,EctRui,SerAma,PheMul,WasAur,CypRim,ParCor,MycIst,MycZet,PheSim,PheRug,LabPra,Phe025,PhePug,AphAra,Phe091927,CypCos,ParBug,Phe015,side,position in line,season,zero.seeds.remaining,diff.between.this.timeperiod.and.next,day.time,notes
25Ha,1,LuSe,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,1.13,
25Ha,1,LuSe,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,1.14,
25Ha,1,LuSe,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,1.15,
25Ha,1,LuSe,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,1,1.16,
25Ha,1,LuSe,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.1,
25Ha,1,LuSe,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.11,
25Ha,1,LuSe,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.12,
25Ha,1,LuSe,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.13,
25Ha,1,LuSe,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.14,
25Ha,1,LuSe,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.15,
25Ha,1,LuSe,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,0,2.16,
25Ha,1,LuSe,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,6,wet,no,NA,3.9,
25Ha,1,OcPy,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,0,1.1,
25Ha,1,OcPy,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,0,1.11,
25Ha,1,OcPy,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,0,1.12,
25Ha,1,OcPy,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,0,1.13,
25Ha,1,OcPy,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,0,1.14,
25Ha,1,OcPy,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,1,1.15,
25Ha,1,OcPy,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,no,9,1.16,
25Ha,1,OcPy,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.1,
25Ha,1,OcPy,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.11,
25Ha,1,OcPy,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.12,
25Ha,1,OcPy,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.13,
25Ha,1,OcPy,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.14,
25Ha,1,OcPy,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.15,
25Ha,1,OcPy,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,0,2.16,
25Ha,1,OcPy,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,12,wet,yes,NA,3.9,
25Ha,1,TrBl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.1,
25Ha,1,TrBl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.11,
25Ha,1,TrBl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.12,
25Ha,1,TrBl,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.13,
25Ha,1,TrBl,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.14,
25Ha,1,TrBl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.15,
25Ha,1,TrBl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,1.16,
25Ha,1,TrBl,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.1,
25Ha,1,TrBl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.11,
25Ha,1,TrBl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.12,
25Ha,1,TrBl,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.13,
25Ha,1,TrBl,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.14,
25Ha,1,TrBl,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,0,2.15,
25Ha,1,TrBl,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,1,2.16,
25Ha,1,TrBl,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,13,wet,no,NA,3.9,
25Ha,1,TrBr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.1,
25Ha,1,TrBr,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.11,
25Ha,1,TrBr,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.12,
25Ha,1,TrBr,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.13,
25Ha,1,TrBr,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.14,
25Ha,1,TrBr,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.15,
25Ha,1,TrBr,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,1.16,
25Ha,1,TrBr,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.1,
25Ha,1,TrBr,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.11,
25Ha,1,TrBr,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.12,
25Ha,1,TrBr,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.13,
25Ha,1,TrBr,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.14,
25Ha,1,TrBr,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.15,
25Ha,1,TrBr,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,0,2.16,
25Ha,1,TrBr,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,8,wet,no,NA,3.9,
25Ha,1,ZaEk,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.1,
25Ha,1,ZaEk,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.11,
25Ha,1,ZaEk,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.12,
25Ha,1,ZaEk,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.13,
25Ha,1,ZaEk,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.14,
25Ha,1,ZaEk,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,1.15,
25Ha,1,ZaEk,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,9,1.16,
25Ha,1,ZaEk,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.1,
25Ha,1,ZaEk,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.11,
25Ha,1,ZaEk,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.12,
25Ha,1,ZaEk,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.13,
25Ha,1,ZaEk,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.14,
25Ha,1,ZaEk,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.15,
25Ha,1,ZaEk,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,0,2.16,
25Ha,1,ZaEk,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,2,wet,no,NA,3.9,
25Ha,1,Glass,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.1,
25Ha,1,Glass,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.11,
25Ha,1,Glass,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.12,
25Ha,1,Glass,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.13,
25Ha,1,Glass,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.14,
25Ha,1,Glass,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.15,
25Ha,1,Glass,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,1.16,
25Ha,1,Glass,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.1,
25Ha,1,Glass,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.11,
25Ha,1,Glass,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.12,
25Ha,1,Glass,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.13,
25Ha,1,Glass,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.14,
25Ha,1,Glass,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.15,
25Ha,1,Glass,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,0,2.16,
25Ha,1,Glass,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,4,wet,no,NA,3.9,
25Ha,2,ApMe,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.1,
25Ha,2,ApMe,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.11,
25Ha,2,ApMe,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.12,
25Ha,2,ApMe,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.13,
25Ha,2,ApMe,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.14,
25Ha,2,ApMe,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.15,
25Ha,2,ApMe,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,1.16,
25Ha,2,ApMe,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.1,
25Ha,2,ApMe,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.11,
25Ha,2,ApMe,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.12,
25Ha,2,ApMe,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.13,
25Ha,2,ApMe,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.14,
25Ha,2,ApMe,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,0,2.15,
25Ha,2,ApMe,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,1,2.16,
25Ha,2,ApMe,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,3,wet,no,NA,3.9,
25Ha,2,CeLo,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.1,
25Ha,2,CeLo,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.11,
25Ha,2,CeLo,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.12,
25Ha,2,CeLo,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.13,
25Ha,2,CeLo,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.14,
25Ha,2,CeLo,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,1.15,
25Ha,2,CeLo,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,1,1.16,
25Ha,2,CeLo,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.1,
25Ha,2,CeLo,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.11,
25Ha,2,CeLo,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.12,
25Ha,2,CeLo,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.13,
25Ha,2,CeLo,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.14,
25Ha,2,CeLo,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,0,2.15,
25Ha,2,CeLo,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,1,2.16,
25Ha,2,CeLo,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,2,wet,no,NA,3.9,
25Ha,2,CoVi,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.1,
25Ha,2,CoVi,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.11,
25Ha,2,CoVi,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.12,
25Ha,2,CoVi,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.13,
25Ha,2,CoVi,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.14,
25Ha,2,CoVi,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.15,
25Ha,2,CoVi,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,1.16,
25Ha,2,CoVi,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.1,
25Ha,2,CoVi,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.11,
25Ha,2,CoVi,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.12,
25Ha,2,CoVi,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.13,
25Ha,2,CoVi,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.14,
25Ha,2,CoVi,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.15,
25Ha,2,CoVi,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,0,2.16,
25Ha,2,CoVi,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,6,wet,no,NA,3.9,
25Ha,2,FiIn,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.1,
25Ha,2,FiIn,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.11,
25Ha,2,FiIn,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.12,
25Ha,2,FiIn,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.13,
25Ha,2,FiIn,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.14,
25Ha,2,FiIn,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.15,
25Ha,2,FiIn,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,1.16,
25Ha,2,FiIn,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.1,
25Ha,2,FiIn,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.11,
25Ha,2,FiIn,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.12,
25Ha,2,FiIn,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.13,
25Ha,2,FiIn,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.14,
25Ha,2,FiIn,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.15,
25Ha,2,FiIn,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,0,2.16,
25Ha,2,FiIn,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,1,wet,no,NA,3.9,
25Ha,2,GuUl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,1.1,
25Ha,2,GuUl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,1,1.11,
25Ha,2,GuUl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,1.12,
25Ha,2,GuUl,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,1.13,
25Ha,2,GuUl,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,1.14,
25Ha,2,GuUl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,1.15,
25Ha,2,GuUl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,6,1.16,
25Ha,2,GuUl,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.1,
25Ha,2,GuUl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.11,
25Ha,2,GuUl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.12,
25Ha,2,GuUl,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.13,
25Ha,2,GuUl,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.14,
25Ha,2,GuUl,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.15,
25Ha,2,GuUl,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,0,2.16,
25Ha,2,GuUl,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,7,wet,no,NA,3.9,
25Ha,2,HiAl,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.1,
25Ha,2,HiAl,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.11,
25Ha,2,HiAl,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.12,
25Ha,2,HiAl,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.13,
25Ha,2,HiAl,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.14,
25Ha,2,HiAl,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,1.15,
25Ha,2,HiAl,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,1,1.16,
25Ha,2,HiAl,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,2.1,
25Ha,2,HiAl,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,2.11,
25Ha,2,HiAl,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,13,wet,no,0,2.12,
